what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368918678
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368919075
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368919494
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368919750
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368919990
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321368921406
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1321368922089
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321368922095
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1321368922618
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321368924128
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321368924238
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321368930689
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321368940937
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1321368942493
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321368982944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321368987423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321368990811
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321368990815
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321368993167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321368996127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321368996233
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321369001055
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321369001157
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321369002957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369044375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369055301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321369055318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321369075642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321369078452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321369085662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369085922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369092995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369098807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369102787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369106847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369117453
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321369117521
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321369121431
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321369121525
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321369122870
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321369138013
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1321369143568
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1321369151267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369152135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369153103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369224415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369230057
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321369230076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369232584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369236433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369239095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369244200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321369245759
