what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494207230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494212608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494214841
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494214845
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494219146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1317494235819
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1317494236853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1317494246309
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494248507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494250094
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494253300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494253320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317494253344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494262309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494285506
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494285603
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494285671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317494292567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1317494309129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317494314559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317494322541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1317494337037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317494343064
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494473643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1317494476042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494481460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494489153
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494489157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494489420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494490907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494499086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494501894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494508735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494511161
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494511165
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494512109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494521931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494576420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494581302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494582851
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1317494582856
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494584922
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494585108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494586747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494597038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494603201
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494603206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494609101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494614736
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494614740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494622299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494812797
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494816505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494823683
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1317494832171
started,bundle,org.eclipse.wst.dtd.core,1.1.500.v201103300335,"org.eclipse.wst.dtd.core",1317494832290
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1317494832319
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1317494832320
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1317494832418
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1317494832420
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1317494832435
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1317494832510
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1317494832515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494832531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494835201
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317494838605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1317494859377
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317494871087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494872550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494889438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494892884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494893928
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317494893932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317494902518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495098511
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317495098516
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495114393
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317495174789
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1317495178032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495188409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495214417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495218853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495223869
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1317495223873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495247322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495268900
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495269117
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1317495269329
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1317495269722
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1317495269754
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495269769
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495273932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495303650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495310402
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1317495310407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495311376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495318739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495332911
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495332924
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495349274
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495361483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495363805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495373806
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.properties",1317495373813
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495378624
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495378681
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495392836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495413708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495414962
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1317495414966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495423080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495434567
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.properties",1317495434598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495444355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495466692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495477688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495479305
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495484064
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495487123
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317495489779
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317495495071
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1317495496098
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495498265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495502082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495508322
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1317495508327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495508627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495510240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495519367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495532601
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317495535791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495542787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495600596
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495600604
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495608407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495608467
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317495614089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495618371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495620050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495620129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495621627
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495625275
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495626860
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495626915
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317495631453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495632643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495633075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495633101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495638546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495638665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495673437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495683555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495688034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495688057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495689634
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495690572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495697557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495718839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495727667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495777600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495778158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495778431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495794595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495813709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495821934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495881389
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495887689
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495891395
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495903769
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317495904574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495906138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495906314
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317495912076
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495917203
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.TypeHierarchy",1317495934385
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.TypeHierarchy",1317495934408
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1317495934431
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1317495936650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495942044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495942051
opened,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317495942081
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1317495942081
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944575
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944579
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944582
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944592
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944596
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944598
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944608
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944612
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944615
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944625
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944629
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944632
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944641
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944645
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944647
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944658
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944661
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944664
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944675
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944678
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944681
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944692
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944696
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944698
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944708
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944712
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944714
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944730
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944733
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944736
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1317495944746
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317495944750
