what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485739140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316485745989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485749815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485828973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485860937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485994234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485995472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485996841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316485998754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486000457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486008074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486521669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486522417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486716880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316486721280
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486746746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486749681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486761008
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486769150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486769894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486772039
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486773800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486774600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486775564
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486777250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486778048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486781784
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486784453
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486872119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486873321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486874229
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486876215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486877016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486877397
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486879364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486880248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486880453
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486882830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486898576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486898748
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486903751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486905321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316486908365
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316486979170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316487258538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316487974594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487983481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487986564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316487987564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316487994579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316487994791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488061952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488557438
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316488593763
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316488593971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316488599076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488603609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488623021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316488629743
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488667430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488668312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488670068
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488671909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488672633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488672876
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488675428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488676385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488676781
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1316488678316
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488680415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488681127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488683320
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1316488685037
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488687558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488688426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488689681
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488708994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488709873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488710132
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488717156
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488723514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488724857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488733461
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488736272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488738672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488740862
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488743096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488745625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488747146
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488749553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488751142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488753284
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488755900
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1316488760819
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488769450
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488854648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488855753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316488856216
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316488906036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316488911148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316488915898
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489132859
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316489228298
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489228506
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316489235662
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489236733
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489236794
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316489271989
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489273105
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316489274500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316489274709
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316489276867
